# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5
# rbxts-transformer-surge: 0710f5d
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
large array	blink	encode	1	4	133715
large array	blink	encode	1	5	133368
large array	blink	encode	1	6	133735
large array	blink	encode	1	7	136585
large array	blink	encode	1	8	134104
large array	blink	encode	1	9	133579
large array	blink	encode	2	1	142491
large array	blink	encode	2	2	139584
large array	blink	encode	2	3	141647
large array	blink	encode	2	4	141343
large array	blink	encode	2	5	132941
large array	blink	encode	2	6	132843
large array	blink	encode	2	7	124415
large array	blink	encode	2	8	136084
large array	blink	encode	2	9	132264
large array	blink	decode	1	1	75854
large array	blink	decode	1	2	72379
large array	blink	decode	1	3	72313
large array	blink	decode	1	4	73721
large array	blink	decode	1	5	75612
large array	blink	decode	1	6	73294
large array	blink	decode	1	7	73932
large array	blink	decode	1	8	75590
large array	blink	decode	1	9	75275
large array	blink	decode	2	1	66607
large array	blink	decode	2	2	66859
large array	blink	decode	2	3	62920
large array	blink	decode	2	4	68318
large array	blink	decode	2	5	68151
large array	blink	decode	2	6	67296
large array	blink	decode	2	7	67176
large array	blink	decode	2	8	64537
large array	blink	decode	2	9	75362
large record	surge	encode	1	1	137084
large record	surge	encode	1	2	136198
large record	surge	encode	1	3	137844
large record	surge	encode	1	4	136418
large record	surge	encode	1	5	137240
large record	surge	encode	1	6	136199
large record	surge	encode	1	7	138398
large record	surge	encode	1	8	140271
large record	surge	encode	1	9	140036
large record	surge	encode	2	1	139753
large record	surge	encode	2	2	139181
large record	surge	encode	2	3	138791
large record	surge	encode	2	4	132898
large record	surge	encode	2	5	133714
large record	surge	encode	2	6	136020
large record	surge	encode	2	7	132950
large record	surge	encode	2	8	132832
large record	surge	encode	2	9	137666
large record	surge	decode	1	1	70969
large record	surge	decode	1	2	70700
large record	surge	decode	1	3	70836
large record	surge	decode	1	4	70679
large record	surge	decode	1	5	71855
large record	surge	decode	1	6	70000
large record	surge	decode	1	7	70552
large record	surge	decode	1	8	71242
large record	surge	decode	1	9	70586
large record	surge	decode	2	1	71078
large record	surge	decode	2	2	71785
large record	surge	decode	2	3	71377
large record	surge	decode	2	4	71235
large record	surge	decode	2	5	70258
large record	surge	decode	2	6	71474
large record	surge	decode	2	7	71807
large record	surge	decode	2	8	71604
large record	surge	decode	2	9	70463
large record	fbs	encode	1	1	93440
large record	fbs	encode	1	2	93919
large record	fbs	encode	1	3	93069
large record	fbs	encode	1	4	94599
large record	fbs	encode	1	5	93624
large record	fbs	encode	1	6	94834
large record	fbs	encode	1	7	95032
large record	fbs	encode	1	8	93723
large record	fbs	encode	1	9	92496
large record	fbs	encode	2	1	94342
large record	fbs	encode	2	2	96223
large record	fbs	encode	2	3	95783
large record	fbs	encode	2	4	95957
large record	fbs	encode	2	5	95669
large record	fbs	encode	2	6	94961
large record	fbs	encode	2	7	95813
large record	fbs	encode	2	8	94440
large record	fbs	encode	2	9	94659
large record	fbs	decode	1	1	55236
large record	fbs	decode	1	2	54180
large record	fbs	decode	1	3	54910
large record	fbs	decode	1	4	54277
large record	fbs	decode	1	5	54965
large record	fbs	decode	1	6	54406
large record	fbs	decode	1	7	55454
large record	fbs	decode	1	8	54908
large record	fbs	decode	1	9	54962
large record	fbs	decode	2	1	54046
large record	fbs	decode	2	2	54134
large record	fbs	decode	2	3	53686
large record	fbs	decode	2	4	54653
large record	fbs	decode	2	5	54159
large record	fbs	decode	2	6	54351
large record	fbs	decode	2	7	54499
large record	fbs	decode	2	8	53883
large record	fbs	decode	2	9	54273
large record	serio	encode	1	1	12295
large record	serio	encode	1	2	12342
large record	serio	encode	1	3	12251
large record	serio	encode	1	4	12196
large record	serio	encode	1	5	12165
large record	serio	encode	1	6	12200
large record	serio	encode	1	7	12178
large record	serio	encode	1	8	12135
large record	serio	encode	1	9	12194
large record	serio	encode	2	1	11990
large record	serio	encode	2	2	12173
large record	serio	encode	2	3	12042
large record	serio	encode	2	4	11993
large record	serio	encode	2	5	11945
large record	serio	encode	2	6	12162
large record	serio	encode	2	7	11994
large record	serio	encode	2	8	11994
large record	serio	encode	2	9	12018
large record	serio	decode	1	1	25202
large record	serio	decode	1	2	25309
large record	serio	decode	1	3	25199
large record	serio	decode	1	4	25221
large record	serio	decode	1	5	25085
large record	serio	decode	1	6	25001
large record	serio	decode	1	7	24998
large record	serio	decode	1	8	25104
large record	serio	decode	1	9	25368
large record	serio	decode	2	1	25165
large record	serio	decode	2	2	24882
large record	serio	decode	2	3	25155
large record	serio	decode	2	4	24964
large record	serio	decode	2	5	25209
large record	serio	decode	2	6	24988
large record	serio	decode	2	7	25068
large record	serio	decode	2	8	24954
large record	serio	decode	2	9	25085
large record	blink	encode	1	1	65408
large record	blink	encode	1	2	65475
large record	blink	encode	1	3	65867
large record	blink	encode	1	4	65384
large record	blink	encode	1	5	65362
large record	blink	encode	1	6	65229
large record	blink	encode	1	7	65623
large record	blink	encode	1	8	66186
large record	blink	encode	1	9	62235
large record	blink	encode	2	1	65763
large record	blink	encode	2	2	64300
large record	blink	encode	2	3	61871
large record	blink	encode	2	4	61625
large record	blink	encode	2	5	63059
large record	blink	encode	2	6	62775
large record	blink	encode	2	7	62891
large record	blink	encode	2	8	60248
large record	blink	encode	2	9	61166
large record	blink	decode	1	1	71489
large record	blink	decode	1	2	71012
large record	blink	decode	1	3	71145
large record	blink	decode	1	4	70718
large record	blink	decode	1	5	70524
large record	blink	decode	1	6	71641
large record	blink	decode	1	7	70914
large record	blink	decode	1	8	70914
large record	blink	decode	1	9	71063
large record	blink	decode	2	1	69955
large record	blink	decode	2	2	71185
large record	blink	decode	2	3	69972
large record	blink	decode	2	4	70987
large record	blink	decode	2	5	70600
large record	blink	decode	2	6	70314
large record	blink	decode	2	7	70675
large record	blink	decode	2	8	70197
large record	blink	decode	2	9	68151
string-heavy	surge	encode	1	1	241083
string-heavy	surge	encode	1	2	252847
string-heavy	surge	encode	1	3	248273
string-heavy	surge	encode	1	4	255652
string-heavy	surge	encode	1	5	247875
string-heavy	surge	encode	1	6	248910
string-heavy	surge	encode	1	7	238141
string-heavy	surge	encode	1	8	250290
string-heavy	surge	encode	1	9	259795
string-heavy	surge	encode	2	1	242397
string-heavy	surge	encode	2	2	252044
string-heavy	surge	encode	2	3	257099
string-heavy	surge	encode	2	4	240408
string-heavy	surge	encode	2	5	236197
string-heavy	surge	encode	2	6	240846
string-heavy	surge	encode	2	7	251528
string-heavy	surge	encode	2	8	251274
string-heavy	surge	encode	2	9	237371
string-heavy	surge	decode	1	1	183272
string-heavy	surge	decode	1	2	180673
string-heavy	surge	decode	1	3	184396
string-heavy	surge	decode	1	4	183698
string-heavy	surge	decode	1	5	182409
string-heavy	surge	decode	1	6	183700
string-heavy	surge	decode	1	7	179409
string-heavy	surge	decode	1	8	184101
string-heavy	surge	decode	1	9	183330
string-heavy	surge	decode	2	1	182203
string-heavy	surge	decode	2	2	181533
string-heavy	surge	decode	2	3	182853
string-heavy	surge	decode	2	4	185039
string-heavy	surge	decode	2	5	182357
string-heavy	surge	decode	2	6	180017
string-heavy	surge	decode	2	7	182903
string-heavy	surge	decode	2	8	177970
string-heavy	surge	decode	2	9	183150
string-heavy	fbs	encode	1	1	201822
string-heavy	fbs	encode	1	2	202141
string-heavy	fbs	encode	1	3	204062
string-heavy	fbs	encode	1	4	205366
string-heavy	fbs	encode	1	5	202562
string-heavy	fbs	encode	1	6	206002
string-heavy	fbs	encode	1	7	207636
string-heavy	fbs	encode	1	8	207205
string-heavy	fbs	encode	1	9	205448
string-heavy	fbs	encode	2	1	207028
string-heavy	fbs	encode	2	2	207296
string-heavy	fbs	encode	2	3	203766
string-heavy	fbs	encode	2	4	194034
string-heavy	fbs	encode	2	5	196447
string-heavy	fbs	encode	2	6	197435
string-heavy	fbs	encode	2	7	204548
string-heavy	fbs	encode	2	8	199491
string-heavy	fbs	encode	2	9	198626
string-heavy	fbs	decode	1	1	169036
string-heavy	fbs	decode	1	2	169634
string-heavy	fbs	decode	1	3	170066
string-heavy	fbs	decode	1	4	170522
string-heavy	fbs	decode	1	5	171176
string-heavy	fbs	decode	1	6	168984
string-heavy	fbs	decode	1	7	169558
string-heavy	fbs	decode	1	8	169443
string-heavy	fbs	decode	1	9	171262
string-heavy	fbs	decode	2	1	169135
string-heavy	fbs	decode	2	2	168684
string-heavy	fbs	decode	2	3	169336
string-heavy	fbs	decode	2	4	168018
string-heavy	fbs	decode	2	5	168682
string-heavy	fbs	decode	2	6	169462
string-heavy	fbs	decode	2	7	168793
string-heavy	fbs	decode	2	8	170183
string-heavy	fbs	decode	2	9	169316
string-heavy	serio	encode	1	1	32328
string-heavy	serio	encode	1	2	32403
string-heavy	serio	encode	1	3	32314
string-heavy	serio	encode	1	4	32074
string-heavy	serio	encode	1	5	32281
string-heavy	serio	encode	1	6	31913
string-heavy	serio	encode	1	7	32100
string-heavy	serio	encode	1	8	32468
string-heavy	serio	encode	1	9	32606
string-heavy	serio	encode	2	1	31729
string-heavy	serio	encode	2	2	31804
string-heavy	serio	encode	2	3	31485
string-heavy	serio	encode	2	4	31638
string-heavy	serio	encode	2	5	31235
string-heavy	serio	encode	2	6	31578
string-heavy	serio	encode	2	7	31834
string-heavy	serio	encode	2	8	31485
string-heavy	serio	encode	2	9	31990
string-heavy	serio	decode	1	1	60314
string-heavy	serio	decode	1	2	58844
string-heavy	serio	decode	1	3	59024
string-heavy	serio	decode	1	4	58284
string-heavy	serio	decode	1	5	59760
string-heavy	serio	decode	1	6	59442
string-heavy	serio	decode	1	7	59515
string-heavy	serio	decode	1	8	59265
string-heavy	serio	decode	1	9	59608
string-heavy	serio	decode	2	1	59171
string-heavy	serio	decode	2	2	59824
string-heavy	serio	decode	2	3	59436
string-heavy	serio	decode	2	4	58791
string-heavy	serio	decode	2	5	60134
string-heavy	serio	decode	2	6	57652
string-heavy	serio	decode	2	7	59603
string-heavy	serio	decode	2	8	60249
string-heavy	serio	decode	2	9	59790
string-heavy	blink	encode	1	1	117888
string-heavy	blink	encode	1	2	121706
string-heavy	blink	encode	1	3	123781
string-heavy	blink	encode	1	4	121146
string-heavy	blink	encode	1	5	120729
string-heavy	blink	encode	1	6	107920
string-heavy	blink	encode	1	7	123914
string-heavy	blink	encode	1	8	125048
string-heavy	blink	encode	1	9	124985
string-heavy	blink	encode	2	1	121942
string-heavy	blink	encode	2	2	122797
string-heavy	blink	encode	2	3	112345
string-heavy	blink	encode	2	4	113325
string-heavy	blink	encode	2	5	111433
string-heavy	blink	encode	2	6	123833
string-heavy	blink	encode	2	7	124462
string-heavy	blink	encode	2	8	112625
string-heavy	blink	encode	2	9	110615
string-heavy	blink	decode	1	1	219132
string-heavy	blink	decode	1	2	220948
string-heavy	blink	decode	1	3	219723
string-heavy	blink	decode	1	4	211397
string-heavy	blink	decode	1	5	217422
string-heavy	blink	decode	1	6	218873
string-heavy	blink	decode	1	7	220571
string-heavy	blink	decode	1	8	220604
string-heavy	blink	decode	1	9	219784
string-heavy	blink	decode	2	1	217804
string-heavy	blink	decode	2	2	220557
string-heavy	blink	decode	2	3	218866
string-heavy	blink	decode	2	4	213779
string-heavy	blink	decode	2	5	214702
string-heavy	blink	decode	2	6	208465
string-heavy	blink	decode	2	7	215818
string-heavy	blink	decode	2	8	218015
string-heavy	blink	decode	2	9	217650
enum-heavy	surge	encode	1	1	260712
enum-heavy	surge	encode	1	2	263062
enum-heavy	surge	encode	1	3	260506
enum-heavy	surge	encode	1	4	260310
enum-heavy	surge	encode	1	5	258629
enum-heavy	surge	encode	1	6	258735
enum-heavy	surge	encode	1	7	262271
enum-heavy	surge	encode	1	8	260475
enum-heavy	surge	encode	1	9	252313
enum-heavy	surge	encode	2	1	255205
enum-heavy	surge	encode	2	2	259134
enum-heavy	surge	encode	2	3	254866
enum-heavy	surge	encode	2	4	256534
enum-heavy	surge	encode	2	5	254521
enum-heavy	surge	encode	2	6	259349
enum-heavy	surge	encode	2	7	256702
enum-heavy	surge	encode	2	8	258524
enum-heavy	surge	encode	2	9	264991
enum-heavy	surge	decode	1	1	433045
enum-heavy	surge	decode	1	2	402443
enum-heavy	surge	decode	1	3	403475
enum-heavy	surge	decode	1	4	431909
enum-heavy	surge	decode	1	5	436365
enum-heavy	surge	decode	1	6	436909
enum-heavy	surge	decode	1	7	427514
enum-heavy	surge	decode	1	8	428340
enum-heavy	surge	decode	1	9	420795
enum-heavy	surge	decode	2	1	438207
enum-heavy	surge	decode	2	2	419346
enum-heavy	surge	decode	2	3	417172
enum-heavy	surge	decode	2	4	417947
enum-heavy	surge	decode	2	5	431909
enum-heavy	surge	decode	2	6	433080
enum-heavy	surge	decode	2	7	415961
enum-heavy	surge	decode	2	8	423629
enum-heavy	surge	decode	2	9	437650
enum-heavy	fbs	encode	1	1	83228
enum-heavy	fbs	encode	1	2	83976
enum-heavy	fbs	encode	1	3	83963
enum-heavy	fbs	encode	1	4	84147
enum-heavy	fbs	encode	1	5	84353
enum-heavy	fbs	encode	1	6	83301
enum-heavy	fbs	encode	1	7	83200
enum-heavy	fbs	encode	1	8	83852
enum-heavy	fbs	encode	1	9	82940
enum-heavy	fbs	encode	2	1	82757
enum-heavy	fbs	encode	2	2	83549
enum-heavy	fbs	encode	2	3	82182
enum-heavy	fbs	encode	2	4	84285
enum-heavy	fbs	encode	2	5	82756
enum-heavy	fbs	encode	2	6	83724
enum-heavy	fbs	encode	2	7	84281
enum-heavy	fbs	encode	2	8	83032
enum-heavy	fbs	encode	2	9	83632
enum-heavy	fbs	decode	1	1	258812
enum-heavy	fbs	decode	1	2	256851
enum-heavy	fbs	decode	1	3	265393
enum-heavy	fbs	decode	1	4	264054
enum-heavy	fbs	decode	1	5	263645
enum-heavy	fbs	decode	1	6	263586
enum-heavy	fbs	decode	1	7	264364
enum-heavy	fbs	decode	1	8	266812
enum-heavy	fbs	decode	1	9	268367
enum-heavy	fbs	decode	2	1	268910
enum-heavy	fbs	decode	2	2	263148
enum-heavy	fbs	decode	2	3	266860
enum-heavy	fbs	decode	2	4	268955
enum-heavy	fbs	decode	2	5	264772
enum-heavy	fbs	decode	2	6	266845
enum-heavy	fbs	decode	2	7	261842
enum-heavy	fbs	decode	2	8	265361
enum-heavy	fbs	decode	2	9	262301
enum-heavy	serio	encode	1	1	41744
enum-heavy	serio	encode	1	2	42087
enum-heavy	serio	encode	1	3	41992
enum-heavy	serio	encode	1	4	42110
enum-heavy	serio	encode	1	5	42098
enum-heavy	serio	encode	1	6	41805
enum-heavy	serio	encode	1	7	41855
enum-heavy	serio	encode	1	8	42029
enum-heavy	serio	encode	1	9	41829
enum-heavy	serio	encode	2	1	40548
enum-heavy	serio	encode	2	2	40665
enum-heavy	serio	encode	2	3	40439
enum-heavy	serio	encode	2	4	40629
enum-heavy	serio	encode	2	5	40792
enum-heavy	serio	encode	2	6	40539
enum-heavy	serio	encode	2	7	40792
enum-heavy	serio	encode	2	8	41022
enum-heavy	serio	encode	2	9	40721
enum-heavy	serio	decode	1	1	105973
enum-heavy	serio	decode	1	2	108144
enum-heavy	serio	decode	1	3	109109
enum-heavy	serio	decode	1	4	110045
enum-heavy	serio	decode	1	5	109726
enum-heavy	serio	decode	1	6	109927
enum-heavy	serio	decode	1	7	108717
enum-heavy	serio	decode	1	8	108739
enum-heavy	serio	decode	1	9	109427
enum-heavy	serio	decode	2	1	108059
enum-heavy	serio	decode	2	2	109858
enum-heavy	serio	decode	2	3	109758
enum-heavy	serio	decode	2	4	110097
enum-heavy	serio	decode	2	5	109975
enum-heavy	serio	decode	2	6	109209
enum-heavy	serio	decode	2	7	110097
enum-heavy	serio	decode	2	8	109830
enum-heavy	serio	decode	2	9	110408
tagged union	surge	encode	1	1	268665
tagged union	surge	encode	1	2	269730
tagged union	surge	encode	1	3	265131
tagged union	surge	encode	1	4	275089
tagged union	surge	encode	1	5	268542
tagged union	surge	encode	1	6	272720
tagged union	surge	encode	1	7	276754
tagged union	surge	encode	1	8	274240
tagged union	surge	encode	1	9	276160
tagged union	surge	encode	2	1	258370
tagged union	surge	encode	2	2	262209
tagged union	surge	encode	2	3	270475
tagged union	surge	encode	2	4	259963
tagged union	surge	encode	2	5	256047
tagged union	surge	encode	2	6	266173
tagged union	surge	encode	2	7	258743
tagged union	surge	encode	2	8	261936
tagged union	surge	encode	2	9	260972
tagged union	surge	decode	1	1	79566
tagged union	surge	decode	1	2	81657
tagged union	surge	decode	1	3	82311
tagged union	surge	decode	1	4	79483
tagged union	surge	decode	1	5	78561
tagged union	surge	decode	1	6	79490
tagged union	surge	decode	1	7	80157
tagged union	surge	decode	1	8	80258
tagged union	surge	decode	1	9	78486
tagged union	surge	decode	2	1	77199
tagged union	surge	decode	2	2	82202
tagged union	surge	decode	2	3	82001
tagged union	surge	decode	2	4	79632
tagged union	surge	decode	2	5	80885
tagged union	surge	decode	2	6	81234
tagged union	surge	decode	2	7	73680
tagged union	surge	decode	2	8	71768
tagged union	surge	decode	2	9	81158
tagged union	fbs	encode	1	1	87923
tagged union	fbs	encode	1	2	87697
tagged union	fbs	encode	1	3	88711
tagged union	fbs	encode	1	4	87497
tagged union	fbs	encode	1	5	88735
tagged union	fbs	encode	1	6	88525
tagged union	fbs	encode	1	7	84935
tagged union	fbs	encode	1	8	87276
tagged union	fbs	encode	1	9	87468
tagged union	fbs	encode	2	1	87495
tagged union	fbs	encode	2	2	85170
tagged union	fbs	encode	2	3	86946
tagged union	fbs	encode	2	4	87269
tagged union	fbs	encode	2	5	89409
tagged union	fbs	encode	2	6	88528
tagged union	fbs	encode	2	7	87004
tagged union	fbs	encode	2	8	87147
tagged union	fbs	encode	2	9	87978
tagged union	fbs	decode	1	1	43466
tagged union	fbs	decode	1	2	44526
tagged union	fbs	decode	1	3	44910
tagged union	fbs	decode	1	4	44844
tagged union	fbs	decode	1	5	44587
tagged union	fbs	decode	1	6	44126
tagged union	fbs	decode	1	7	43791
tagged union	fbs	decode	1	8	44607
tagged union	fbs	decode	1	9	44421
tagged union	fbs	decode	2	1	44326
tagged union	fbs	decode	2	2	45253
tagged union	fbs	decode	2	3	44877
tagged union	fbs	decode	2	4	44957
tagged union	fbs	decode	2	5	44984
tagged union	fbs	decode	2	6	45506
tagged union	fbs	decode	2	7	41770
tagged union	fbs	decode	2	8	42709
tagged union	fbs	decode	2	9	44915
tagged union	serio	encode	1	1	13365
tagged union	serio	encode	1	2	13399
tagged union	serio	encode	1	3	13425
tagged union	serio	encode	1	4	13465
tagged union	serio	encode	1	5	13479
tagged union	serio	encode	1	6	13467
tagged union	serio	encode	1	7	13597
tagged union	serio	encode	1	8	13611
tagged union	serio	encode	1	9	13578
tagged union	serio	encode	2	1	13222
tagged union	serio	encode	2	2	13468
tagged union	serio	encode	2	3	13426
tagged union	serio	encode	2	4	13395
tagged union	serio	encode	2	5	13366
tagged union	serio	encode	2	6	13310
tagged union	serio	encode	2	7	13476
tagged union	serio	encode	2	8	13444
tagged union	serio	encode	2	9	13354
tagged union	serio	decode	1	1	20119
tagged union	serio	decode	1	2	20512
tagged union	serio	decode	1	3	20341
tagged union	serio	decode	1	4	20098
tagged union	serio	decode	1	5	20454
tagged union	serio	decode	1	6	20533
tagged union	serio	decode	1	7	20262
tagged union	serio	decode	1	8	20310
tagged union	serio	decode	1	9	20205
tagged union	serio	decode	2	1	19748
tagged union	serio	decode	2	2	20192
tagged union	serio	decode	2	3	20487
tagged union	serio	decode	2	4	20486
tagged union	serio	decode	2	5	20509
tagged union	serio	decode	2	6	20189
tagged union	serio	decode	2	7	19613
tagged union	serio	decode	2	8	20091
tagged union	serio	decode	2	9	20356
tagged union	blink	encode	1	1	143238
tagged union	blink	encode	1	2	140028
tagged union	blink	encode	1	3	140845
tagged union	blink	encode	1	4	143597
tagged union	blink	encode	1	5	146214
tagged union	blink	encode	1	6	144925
tagged union	blink	encode	1	7	145700
tagged union	blink	encode	1	8	144951
tagged union	blink	encode	1	9	144910
tagged union	blink	encode	2	1	132042
tagged union	blink	encode	2	2	131751
tagged union	blink	encode	2	3	132007
tagged union	blink	encode	2	4	133942
tagged union	blink	encode	2	5	132988
tagged union	blink	encode	2	6	135563
tagged union	blink	encode	2	7	130912
tagged union	blink	encode	2	8	135600
tagged union	blink	encode	2	9	134421
tagged union	blink	decode	1	1	55861
tagged union	blink	decode	1	2	55063
tagged union	blink	decode	1	3	54688
tagged union	blink	decode	1	4	55695
tagged union	blink	decode	1	5	55244
tagged union	blink	decode	1	6	55741
tagged union	blink	decode	1	7	54052
tagged union	blink	decode	1	8	54453
tagged union	blink	decode	1	9	54069
tagged union	blink	decode	2	1	57050
tagged union	blink	decode	2	2	55613
tagged union	blink	decode	2	3	56446
tagged union	blink	decode	2	4	56125
tagged union	blink	decode	2	5	56184
tagged union	blink	decode	2	6	56937
tagged union	blink	decode	2	7	52244
tagged union	blink	decode	2	8	55900
tagged union	blink	decode	2	9	55453
guarded union	surge	encode	1	1	402456
guarded union	surge	encode	1	2	399778
guarded union	surge	encode	1	3	399788
guarded union	surge	encode	1	4	403614
guarded union	surge	encode	1	5	401587
guarded union	surge	encode	1	6	399846
guarded union	surge	encode	1	7	398355
guarded union	surge	encode	1	8	398792
guarded union	surge	encode	1	9	405049
guarded union	surge	encode	2	1	399621
guarded union	surge	encode	2	2	408734
guarded union	surge	encode	2	3	409252
guarded union	surge	encode	2	4	398285
guarded union	surge	encode	2	5	390321
guarded union	surge	encode	2	6	387589
guarded union	surge	encode	2	7	393738
guarded union	surge	encode	2	8	400979
guarded union	surge	encode	2	9	389810
guarded union	surge	decode	1	1	267173
guarded union	surge	decode	1	2	267382
guarded union	surge	decode	1	3	266092
guarded union	surge	decode	1	4	266662
guarded union	surge	decode	1	5	267764
guarded union	surge	decode	1	6	266779
guarded union	surge	decode	1	7	270283
guarded union	surge	decode	1	8	266686
guarded union	surge	decode	1	9	264999
guarded union	surge	decode	2	1	265449
guarded union	surge	decode	2	2	269935
guarded union	surge	decode	2	3	264386
guarded union	surge	decode	2	4	267481
guarded union	surge	decode	2	5	260692
guarded union	surge	decode	2	6	265687
guarded union	surge	decode	2	7	262230
guarded union	surge	decode	2	8	260719
guarded union	surge	decode	2	9	265296
guarded union	fbs	encode	1	1	73880
guarded union	fbs	encode	1	2	75275
guarded union	fbs	encode	1	3	75247
guarded union	fbs	encode	1	4	74128
guarded union	fbs	encode	1	5	76044
guarded union	fbs	encode	1	6	75189
guarded union	fbs	encode	1	7	75489
guarded union	fbs	encode	1	8	75108
guarded union	fbs	encode	1	9	73538
guarded union	fbs	encode	2	1	74608
guarded union	fbs	encode	2	2	73492
guarded union	fbs	encode	2	3	73041
guarded union	fbs	encode	2	4	72366
guarded union	fbs	encode	2	5	73183
guarded union	fbs	encode	2	6	72623
guarded union	fbs	encode	2	7	72321
guarded union	fbs	encode	2	8	71850
guarded union	fbs	encode	2	9	72804
guarded union	fbs	decode	1	1	156721
guarded union	fbs	decode	1	2	158584
guarded union	fbs	decode	1	3	157637
guarded union	fbs	decode	1	4	157463
guarded union	fbs	decode	1	5	157973
guarded union	fbs	decode	1	6	158482
guarded union	fbs	decode	1	7	158614
guarded union	fbs	decode	1	8	158349
guarded union	fbs	decode	1	9	157464
guarded union	fbs	decode	2	1	151216
guarded union	fbs	decode	2	2	152122
guarded union	fbs	decode	2	3	152326
guarded union	fbs	decode	2	4	152462
guarded union	fbs	decode	2	5	153251
guarded union	fbs	decode	2	6	151695
guarded union	fbs	decode	2	7	150679
guarded union	fbs	decode	2	8	152456
guarded union	fbs	decode	2	9	149964
guarded union	serio	encode	1	1	19736
guarded union	serio	encode	1	2	19747
guarded union	serio	encode	1	3	19873
guarded union	serio	encode	1	4	19763
guarded union	serio	encode	1	5	19775
guarded union	serio	encode	1	6	19771
guarded union	serio	encode	1	7	19697
guarded union	serio	encode	1	8	19936
guarded union	serio	encode	1	9	19700
guarded union	serio	encode	2	1	19824
guarded union	serio	encode	2	2	19963
guarded union	serio	encode	2	3	19734
guarded union	serio	encode	2	4	19839
guarded union	serio	encode	2	5	19868
guarded union	serio	encode	2	6	19519
guarded union	serio	encode	2	7	19646
guarded union	serio	encode	2	8	19615
guarded union	serio	encode	2	9	19645
guarded union	serio	decode	1	1	46739
guarded union	serio	decode	1	2	46533
guarded union	serio	decode	1	3	46334
guarded union	serio	decode	1	4	46837
guarded union	serio	decode	1	5	46059
guarded union	serio	decode	1	6	46154
guarded union	serio	decode	1	7	46386
guarded union	serio	decode	1	8	46570
guarded union	serio	decode	1	9	46564
guarded union	serio	decode	2	1	46784
guarded union	serio	decode	2	2	46443
guarded union	serio	decode	2	3	46153
guarded union	serio	decode	2	4	46758
guarded union	serio	decode	2	5	45819
guarded union	serio	decode	2	6	46626
guarded union	serio	decode	2	7	46463
guarded union	serio	decode	2	8	45995
guarded union	serio	decode	2	9	46666
toggles (unpacked)	surge	encode	1	1	2232575
toggles (unpacked)	surge	encode	1	2	2211253
toggles (unpacked)	surge	encode	1	3	1937403
toggles (unpacked)	surge	encode	1	4	2203232
toggles (unpacked)	surge	encode	1	5	2184356
toggles (unpacked)	surge	encode	1	6	2070695
toggles (unpacked)	surge	encode	1	7	1970662
toggles (unpacked)	surge	encode	1	8	2228011
toggles (unpacked)	surge	encode	1	9	2026109
toggles (unpacked)	surge	encode	2	1	2069761
toggles (unpacked)	surge	encode	2	2	2077760
toggles (unpacked)	surge	encode	2	3	2159661
toggles (unpacked)	surge	encode	2	4	2120149
toggles (unpacked)	surge	encode	2	5	2222283
toggles (unpacked)	surge	encode	2	6	2159678
toggles (unpacked)	surge	encode	2	7	2185952
toggles (unpacked)	surge	encode	2	8	2177393
toggles (unpacked)	surge	encode	2	9	2168631
toggles (unpacked)	surge	decode	1	1	2654817
toggles (unpacked)	surge	decode	1	2	2724797
toggles (unpacked)	surge	decode	1	3	2707397
toggles (unpacked)	surge	decode	1	4	2661807
toggles (unpacked)	surge	decode	1	5	2722244
toggles (unpacked)	surge	decode	1	6	2656020
toggles (unpacked)	surge	decode	1	7	2739974
toggles (unpacked)	surge	decode	1	8	2690646
toggles (unpacked)	surge	decode	1	9	2724853
toggles (unpacked)	surge	decode	2	1	2642277
toggles (unpacked)	surge	decode	2	2	2665000
toggles (unpacked)	surge	decode	2	3	2546562
toggles (unpacked)	surge	decode	2	4	2612358
toggles (unpacked)	surge	decode	2	5	2656196
toggles (unpacked)	surge	decode	2	6	2669186
toggles (unpacked)	surge	decode	2	7	2653321
toggles (unpacked)	surge	decode	2	8	2635176
toggles (unpacked)	surge	decode	2	9	2677303
toggles (unpacked)	fbs	encode	1	1	1359636
toggles (unpacked)	fbs	encode	1	2	1350680
toggles (unpacked)	fbs	encode	1	3	1303532
toggles (unpacked)	fbs	encode	1	4	1334560
toggles (unpacked)	fbs	encode	1	5	1354093
toggles (unpacked)	fbs	encode	1	6	1202067
toggles (unpacked)	fbs	encode	1	7	1275656
toggles (unpacked)	fbs	encode	1	8	1328385
toggles (unpacked)	fbs	encode	1	9	1265039
toggles (unpacked)	fbs	encode	2	1	1307920
toggles (unpacked)	fbs	encode	2	2	1274871
toggles (unpacked)	fbs	encode	2	3	1311347
toggles (unpacked)	fbs	encode	2	4	1250942
toggles (unpacked)	fbs	encode	2	5	1359165
