# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5 (uncommitted changes)
# rbxts-transformer-surge: 0710f5d
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
wide struct	surge	decode	2	1	590584
wide struct	surge	decode	2	2	654529
wide struct	surge	decode	2	3	603391
wide struct	surge	decode	2	4	609638
wide struct	surge	decode	2	5	619322
wide struct	surge	decode	2	6	603270
wide struct	surge	decode	2	7	623596
wide struct	surge	decode	2	8	642971
wide struct	surge	decode	2	9	587826
wide struct	fbs	encode	1	1	737774
wide struct	fbs	encode	1	2	732833
wide struct	fbs	encode	1	3	735757
wide struct	fbs	encode	1	4	742908
wide struct	fbs	encode	1	5	749606
wide struct	fbs	encode	1	6	750988
wide struct	fbs	encode	1	7	738857
wide struct	fbs	encode	1	8	736165
wide struct	fbs	encode	1	9	742904
wide struct	fbs	encode	2	1	732898
wide struct	fbs	encode	2	2	732356
wide struct	fbs	encode	2	3	719786
wide struct	fbs	encode	2	4	723816
wide struct	fbs	encode	2	5	710245
wide struct	fbs	encode	2	6	714852
wide struct	fbs	encode	2	7	734276
wide struct	fbs	encode	2	8	718014
wide struct	fbs	encode	2	9	720858
wide struct	fbs	decode	1	1	529974
wide struct	fbs	decode	1	2	528735
wide struct	fbs	decode	1	3	525780
wide struct	fbs	decode	1	4	529904
wide struct	fbs	decode	1	5	520866
wide struct	fbs	decode	1	6	513770
wide struct	fbs	decode	1	7	514341
wide struct	fbs	decode	1	8	521838
wide struct	fbs	decode	1	9	478396
wide struct	fbs	decode	2	1	461045
wide struct	fbs	decode	2	2	468093
wide struct	fbs	decode	2	3	481085
wide struct	fbs	decode	2	4	473424
wide struct	fbs	decode	2	5	477497
wide struct	fbs	decode	2	6	482616
wide struct	fbs	decode	2	7	467515
wide struct	fbs	decode	2	8	473488
wide struct	fbs	decode	2	9	486132
wide struct	serio	encode	1	1	120337
wide struct	serio	encode	1	2	120963
wide struct	serio	encode	1	3	121251
wide struct	serio	encode	1	4	120941
wide struct	serio	encode	1	5	120436
wide struct	serio	encode	1	6	119222
wide struct	serio	encode	1	7	120847
wide struct	serio	encode	1	8	119444
wide struct	serio	encode	1	9	119920
wide struct	serio	encode	2	1	119627
wide struct	serio	encode	2	2	121060
wide struct	serio	encode	2	3	122135
wide struct	serio	encode	2	4	120775
wide struct	serio	encode	2	5	119444
wide struct	serio	encode	2	6	121119
wide struct	serio	encode	2	7	119141
wide struct	serio	encode	2	8	119471
wide struct	serio	encode	2	9	119505
wide struct	serio	decode	1	1	248524
wide struct	serio	decode	1	2	251094
wide struct	serio	decode	1	3	252265
wide struct	serio	decode	1	4	253362
wide struct	serio	decode	1	5	253299
wide struct	serio	decode	1	6	252472
wide struct	serio	decode	1	7	248478
wide struct	serio	decode	1	8	248713
wide struct	serio	decode	1	9	241234
wide struct	serio	decode	2	1	236353
wide struct	serio	decode	2	2	235176
wide struct	serio	decode	2	3	244917
wide struct	serio	decode	2	4	238304
wide struct	serio	decode	2	5	238008
wide struct	serio	decode	2	6	242891
wide struct	serio	decode	2	7	239638
wide struct	serio	decode	2	8	240028
wide struct	serio	decode	2	9	241093
wide struct	blink	encode	1	1	1333261
wide struct	blink	encode	1	2	1325913
wide struct	blink	encode	1	3	1318134
wide struct	blink	encode	1	4	1316608
wide struct	blink	encode	1	5	1324862
wide struct	blink	encode	1	6	1178330
wide struct	blink	encode	1	7	1307241
wide struct	blink	encode	1	8	1274635
wide struct	blink	encode	1	9	1333752
wide struct	blink	encode	2	1	1414789
wide struct	blink	encode	2	2	1338519
wide struct	blink	encode	2	3	1377321
wide struct	blink	encode	2	4	1359991
wide struct	blink	encode	2	5	1375726
wide struct	blink	encode	2	6	1364806
wide struct	blink	encode	2	7	1393838
wide struct	blink	encode	2	8	1384668
wide struct	blink	encode	2	9	1370018
wide struct	blink	decode	1	1	485610
wide struct	blink	decode	1	2	492608
wide struct	blink	decode	1	3	492441
wide struct	blink	decode	1	4	491096
wide struct	blink	decode	1	5	500250
wide struct	blink	decode	1	6	479857
wide struct	blink	decode	1	7	494976
wide struct	blink	decode	1	8	498216
wide struct	blink	decode	1	9	458507
