# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5
# rbxts-transformer-surge: 0710f5d (uncommitted changes)
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
large array	fbs	decode	2	2	40620
large array	fbs	decode	2	3	41126
large array	fbs	decode	2	4	40603
large array	fbs	decode	2	5	41087
large array	fbs	decode	2	6	40171
large array	fbs	decode	2	7	41047
large array	fbs	decode	2	8	41234
large array	fbs	decode	2	9	41178
large array	serio	encode	1	1	8107
large array	serio	encode	1	2	8057
large array	serio	encode	1	3	8084
large array	serio	encode	1	4	8051
large array	serio	encode	1	5	8013
large array	serio	encode	1	6	8029
large array	serio	encode	1	7	7993
large array	serio	encode	1	8	8017
large array	serio	encode	1	9	8039
large array	serio	encode	2	1	8106
large array	serio	encode	2	2	8116
large array	serio	encode	2	3	8015
large array	serio	encode	2	4	8011
large array	serio	encode	2	5	8042
large array	serio	encode	2	6	8074
large array	serio	encode	2	7	8067
large array	serio	encode	2	8	8021
large array	serio	encode	2	9	8039
large array	serio	decode	1	1	23085
large array	serio	decode	1	2	23051
large array	serio	decode	1	3	21990
large array	serio	decode	1	4	23081
large array	serio	decode	1	5	22929
large array	serio	decode	1	6	22554
large array	serio	decode	1	7	22920
large array	serio	decode	1	8	22804
large array	serio	decode	1	9	23085
large array	serio	decode	2	1	23835
large array	serio	decode	2	2	24266
large array	serio	decode	2	3	23976
large array	serio	decode	2	4	23836
large array	serio	decode	2	5	24537
large array	serio	decode	2	6	23954
large array	serio	decode	2	7	23621
large array	serio	decode	2	8	24505
large array	serio	decode	2	9	24063
large array	blink	encode	1	1	138025
large array	blink	encode	1	2	136825
large array	blink	encode	1	3	139757
large array	blink	encode	1	4	139009
large array	blink	encode	1	5	140427
large array	blink	encode	1	6	136054
large array	blink	encode	1	7	138271
large array	blink	encode	1	8	135798
large array	blink	encode	1	9	139813
large array	blink	encode	2	1	128365
large array	blink	encode	2	2	127737
large array	blink	encode	2	3	127346
large array	blink	encode	2	4	123658
large array	blink	encode	2	5	124279
large array	blink	encode	2	6	124953
large array	blink	encode	2	7	128146
large array	blink	encode	2	8	128547
large array	blink	encode	2	9	127044
large array	blink	decode	1	1	75551
large array	blink	decode	1	2	71187
large array	blink	decode	1	3	67976
large array	blink	decode	1	4	72040
large array	blink	decode	1	5	71952
large array	blink	decode	1	6	73059
large array	blink	decode	1	7	69456
large array	blink	decode	1	8	71912
large array	blink	decode	1	9	71114
large array	blink	decode	2	1	68004
large array	blink	decode	2	2	69901
large array	blink	decode	2	3	68131
large array	blink	decode	2	4	68633
large array	blink	decode	2	5	69865
large array	blink	decode	2	6	69325
large array	blink	decode	2	7	67500
large array	blink	decode	2	8	69511
large array	blink	decode	2	9	69740
large record	surge	encode	1	1	136566
large record	surge	encode	1	2	139843
large record	surge	encode	1	3	136206
large record	surge	encode	1	4	141075
large record	surge	encode	1	5	138384
large record	surge	encode	1	6	138395
large record	surge	encode	1	7	140183
large record	surge	encode	1	8	139801
large record	surge	encode	1	9	139221
large record	surge	encode	2	1	139578
large record	surge	encode	2	2	133514
large record	surge	encode	2	3	135658
large record	surge	encode	2	4	133647
large record	surge	encode	2	5	135573
large record	surge	encode	2	6	134851
large record	surge	encode	2	7	135384
large record	surge	encode	2	8	133999
large record	surge	encode	2	9	135445
large record	surge	decode	1	1	69903
large record	surge	decode	1	2	71241
large record	surge	decode	1	3	70376
large record	surge	decode	1	4	69414
large record	surge	decode	1	5	67109
large record	surge	decode	1	6	71297
large record	surge	decode	1	7	68729
large record	surge	decode	1	8	69800
large record	surge	decode	1	9	70476
large record	surge	decode	2	1	67562
large record	surge	decode	2	2	68495
large record	surge	decode	2	3	67420
large record	surge	decode	2	4	68292
large record	surge	decode	2	5	68899
large record	surge	decode	2	6	64158
large record	surge	decode	2	7	64845
large record	surge	decode	2	8	67604
large record	surge	decode	2	9	67887
large record	fbs	encode	1	1	96732
large record	fbs	encode	1	2	96621
large record	fbs	encode	1	3	96702
large record	fbs	encode	1	4	97237
large record	fbs	encode	1	5	97692
large record	fbs	encode	1	6	96547
large record	fbs	encode	1	7	96630
large record	fbs	encode	1	8	97420
large record	fbs	encode	1	9	96767
large record	fbs	encode	2	1	98114
large record	fbs	encode	2	2	94883
large record	fbs	encode	2	3	95461
large record	fbs	encode	2	4	95335
large record	fbs	encode	2	5	95767
large record	fbs	encode	2	6	93996
large record	fbs	encode	2	7	97297
large record	fbs	encode	2	8	94818
large record	fbs	encode	2	9	94399
large record	fbs	decode	1	1	53081
large record	fbs	decode	1	2	53383
large record	fbs	decode	1	3	53912
large record	fbs	decode	1	4	53744
large record	fbs	decode	1	5	54632
large record	fbs	decode	1	6	54020
large record	fbs	decode	1	7	51124
large record	fbs	decode	1	8	53758
large record	fbs	decode	1	9	54216
large record	fbs	decode	2	1	52363
large record	fbs	decode	2	2	52549
large record	fbs	decode	2	3	53327
large record	fbs	decode	2	4	52586
large record	fbs	decode	2	5	52680
large record	fbs	decode	2	6	52015
large record	fbs	decode	2	7	51876
large record	fbs	decode	2	8	53713
large record	fbs	decode	2	9	54234
large record	serio	encode	1	1	12144
large record	serio	encode	1	2	12060
large record	serio	encode	1	3	11947
large record	serio	encode	1	4	12132
large record	serio	encode	1	5	11986
large record	serio	encode	1	6	12051
large record	serio	encode	1	7	12023
large record	serio	encode	1	8	12014
large record	serio	encode	1	9	11973
large record	serio	encode	2	1	12130
large record	serio	encode	2	2	12184
large record	serio	encode	2	3	12123
large record	serio	encode	2	4	12022
large record	serio	encode	2	5	12122
large record	serio	encode	2	6	12304
large record	serio	encode	2	7	12046
large record	serio	encode	2	8	12282
large record	serio	encode	2	9	12095
large record	serio	decode	1	1	24900
large record	serio	decode	1	2	24980
large record	serio	decode	1	3	24857
large record	serio	decode	1	4	24798
large record	serio	decode	1	5	24850
large record	serio	decode	1	6	24960
large record	serio	decode	1	7	24624
large record	serio	decode	1	8	24642
large record	serio	decode	1	9	24992
large record	serio	decode	2	1	24800
large record	serio	decode	2	2	24371
large record	serio	decode	2	3	24621
large record	serio	decode	2	4	24810
large record	serio	decode	2	5	24700
large record	serio	decode	2	6	24493
large record	serio	decode	2	7	24100
large record	serio	decode	2	8	24611
large record	serio	decode	2	9	24774
large record	blink	encode	1	1	64901
large record	blink	encode	1	2	65250
large record	blink	encode	1	3	65849
large record	blink	encode	1	4	65930
large record	blink	encode	1	5	65464
large record	blink	encode	1	6	66515
large record	blink	encode	1	7	65711
large record	blink	encode	1	8	65418
large record	blink	encode	1	9	66240
large record	blink	encode	2	1	62798
large record	blink	encode	2	2	63649
large record	blink	encode	2	3	62249
large record	blink	encode	2	4	62164
large record	blink	encode	2	5	63503
large record	blink	encode	2	6	60765
large record	blink	encode	2	7	62038
large record	blink	encode	2	8	64067
large record	blink	encode	2	9	61930
large record	blink	decode	1	1	70944
large record	blink	decode	1	2	70634
large record	blink	decode	1	3	70700
large record	blink	decode	1	4	70570
large record	blink	decode	1	5	70694
large record	blink	decode	1	6	71664
large record	blink	decode	1	7	69164
large record	blink	decode	1	8	70871
large record	blink	decode	1	9	71015
large record	blink	decode	2	1	69792
large record	blink	decode	2	2	69341
large record	blink	decode	2	3	68568
large record	blink	decode	2	4	69520
large record	blink	decode	2	5	67677
large record	blink	decode	2	6	65919
large record	blink	decode	2	7	71359
large record	blink	decode	2	8	67978
large record	blink	decode	2	9	68397
string-heavy	surge	encode	1	1	249791
string-heavy	surge	encode	1	2	248255
string-heavy	surge	encode	1	3	254556
string-heavy	surge	encode	1	4	252070
string-heavy	surge	encode	1	5	251161
string-heavy	surge	encode	1	6	249330
string-heavy	surge	encode	1	7	250875
string-heavy	surge	encode	1	8	255271
string-heavy	surge	encode	1	9	254623
string-heavy	surge	encode	2	1	235134
string-heavy	surge	encode	2	2	239223
string-heavy	surge	encode	2	3	237319
string-heavy	surge	encode	2	4	242975
string-heavy	surge	encode	2	5	240427
string-heavy	surge	encode	2	6	241050
string-heavy	surge	encode	2	7	237806
string-heavy	surge	encode	2	8	238736
string-heavy	surge	encode	2	9	236014
string-heavy	surge	decode	1	1	184372
string-heavy	surge	decode	1	2	181161
string-heavy	surge	decode	1	3	183283
string-heavy	surge	decode	1	4	182242
string-heavy	surge	decode	1	5	181724
string-heavy	surge	decode	1	6	180669
string-heavy	surge	decode	1	7	182891
string-heavy	surge	decode	1	8	182096
string-heavy	surge	decode	1	9	177968
string-heavy	surge	decode	2	1	177860
string-heavy	surge	decode	2	2	176570
string-heavy	surge	decode	2	3	177968
string-heavy	surge	decode	2	4	179104
string-heavy	surge	decode	2	5	179014
string-heavy	surge	decode	2	6	177022
string-heavy	surge	decode	2	7	179183
string-heavy	surge	decode	2	8	177376
string-heavy	surge	decode	2	9	176977
string-heavy	fbs	encode	1	1	203338
string-heavy	fbs	encode	1	2	201672
string-heavy	fbs	encode	1	3	202945
string-heavy	fbs	encode	1	4	203032
string-heavy	fbs	encode	1	5	202124
string-heavy	fbs	encode	1	6	204564
string-heavy	fbs	encode	1	7	200337
string-heavy	fbs	encode	1	8	208805
string-heavy	fbs	encode	1	9	209265
string-heavy	fbs	encode	2	1	200228
string-heavy	fbs	encode	2	2	206664
string-heavy	fbs	encode	2	3	195347
string-heavy	fbs	encode	2	4	193051
string-heavy	fbs	encode	2	5	196003
string-heavy	fbs	encode	2	6	195611
string-heavy	fbs	encode	2	7	195441
string-heavy	fbs	encode	2	8	199841
string-heavy	fbs	encode	2	9	193073
string-heavy	fbs	decode	1	1	169760
string-heavy	fbs	decode	1	2	169149
string-heavy	fbs	decode	1	3	168868
string-heavy	fbs	decode	1	4	168817
string-heavy	fbs	decode	1	5	168189
string-heavy	fbs	decode	1	6	169246
string-heavy	fbs	decode	1	7	167426
string-heavy	fbs	decode	1	8	166851
string-heavy	fbs	decode	1	9	165282
string-heavy	fbs	decode	2	1	170205
string-heavy	fbs	decode	2	2	167196
string-heavy	fbs	decode	2	3	164732
string-heavy	fbs	decode	2	4	170667
string-heavy	fbs	decode	2	5	166589
string-heavy	fbs	decode	2	6	166241
string-heavy	fbs	decode	2	7	168119
string-heavy	fbs	decode	2	8	167579
string-heavy	fbs	decode	2	9	167087
string-heavy	serio	encode	1	1	31642
string-heavy	serio	encode	1	2	31796
string-heavy	serio	encode	1	3	31365
string-heavy	serio	encode	1	4	31897
string-heavy	serio	encode	1	5	31185
string-heavy	serio	encode	1	6	31423
string-heavy	serio	encode	1	7	31941
string-heavy	serio	encode	1	8	31729
string-heavy	serio	encode	1	9	32004
string-heavy	serio	encode	2	1	31714
string-heavy	serio	encode	2	2	31599
string-heavy	serio	encode	2	3	31892
string-heavy	serio	encode	2	4	31329
string-heavy	serio	encode	2	5	32287
string-heavy	serio	encode	2	6	31615
string-heavy	serio	encode	2	7	32099
string-heavy	serio	encode	2	8	31689
string-heavy	serio	encode	2	9	31702
string-heavy	serio	decode	1	1	58881
string-heavy	serio	decode	1	2	59743
string-heavy	serio	decode	1	3	58135
string-heavy	serio	decode	1	4	58877
string-heavy	serio	decode	1	5	59626
string-heavy	serio	decode	1	6	58621
string-heavy	serio	decode	1	7	60126
string-heavy	serio	decode	1	8	58293
string-heavy	serio	decode	1	9	58406
string-heavy	serio	decode	2	1	60077
string-heavy	serio	decode	2	2	58726
string-heavy	serio	decode	2	3	57722
string-heavy	serio	decode	2	4	58634
string-heavy	serio	decode	2	5	59477
string-heavy	serio	decode	2	6	58433
string-heavy	serio	decode	2	7	58451
string-heavy	serio	decode	2	8	58253
string-heavy	serio	decode	2	9	59171
string-heavy	blink	encode	1	1	123341
string-heavy	blink	encode	1	2	121112
string-heavy	blink	encode	1	3	123707
string-heavy	blink	encode	1	4	119169
string-heavy	blink	encode	1	5	122098
string-heavy	blink	encode	1	6	121751
string-heavy	blink	encode	1	7	123401
string-heavy	blink	encode	1	8	125405
string-heavy	blink	encode	1	9	126489
string-heavy	blink	encode	2	1	112745
string-heavy	blink	encode	2	2	113195
string-heavy	blink	encode	2	3	114622
string-heavy	blink	encode	2	4	112406
string-heavy	blink	encode	2	5	111820
string-heavy	blink	encode	2	6	112772
string-heavy	blink	encode	2	7	110401
string-heavy	blink	encode	2	8	113982
string-heavy	blink	encode	2	9	112695
string-heavy	blink	decode	1	1	219944
string-heavy	blink	decode	1	2	215911
string-heavy	blink	decode	1	3	221816
string-heavy	blink	decode	1	4	216717
string-heavy	blink	decode	1	5	217148
string-heavy	blink	decode	1	6	215708
string-heavy	blink	decode	1	7	216195
string-heavy	blink	decode	1	8	213802
string-heavy	blink	decode	1	9	215766
string-heavy	blink	decode	2	1	211731
string-heavy	blink	decode	2	2	218753
string-heavy	blink	decode	2	3	217059
string-heavy	blink	decode	2	4	215452
string-heavy	blink	decode	2	5	217777
string-heavy	blink	decode	2	6	213553
string-heavy	blink	decode	2	7	214469
string-heavy	blink	decode	2	8	218294
string-heavy	blink	decode	2	9	214410
enum-heavy	surge	encode	1	1	265441
enum-heavy	surge	encode	1	2	264161
enum-heavy	surge	encode	1	3	257778
enum-heavy	surge	encode	1	4	258648
enum-heavy	surge	encode	1	5	255187
enum-heavy	surge	encode	1	6	252152
enum-heavy	surge	encode	1	7	264971
enum-heavy	surge	encode	1	8	258790
enum-heavy	surge	encode	1	9	260777
enum-heavy	surge	encode	2	1	252924
enum-heavy	surge	encode	2	2	260634
enum-heavy	surge	encode	2	3	257645
enum-heavy	surge	encode	2	4	259371
enum-heavy	surge	encode	2	5	258939
enum-heavy	surge	encode	2	6	257001
enum-heavy	surge	encode	2	7	261871
enum-heavy	surge	encode	2	8	259979
enum-heavy	surge	encode	2	9	253236
enum-heavy	surge	decode	1	1	420552
enum-heavy	surge	decode	1	2	413795
enum-heavy	surge	decode	1	3	419613
enum-heavy	surge	decode	1	4	416591
enum-heavy	surge	decode	1	5	420203
enum-heavy	surge	decode	1	6	420224
enum-heavy	surge	decode	1	7	420174
enum-heavy	surge	decode	1	8	420279
enum-heavy	surge	decode	1	9	431810
enum-heavy	surge	decode	2	1	370681
enum-heavy	surge	decode	2	2	397391
enum-heavy	surge	decode	2	3	400217
enum-heavy	surge	decode	2	4	393613
enum-heavy	surge	decode	2	5	397630
enum-heavy	surge	decode	2	6	400397
enum-heavy	surge	decode	2	7	395878
enum-heavy	surge	decode	2	8	397735
enum-heavy	surge	decode	2	9	400700
enum-heavy	fbs	encode	1	1	82973
enum-heavy	fbs	encode	1	2	82823
enum-heavy	fbs	encode	1	3	83094
enum-heavy	fbs	encode	1	4	83366
enum-heavy	fbs	encode	1	5	83289
enum-heavy	fbs	encode	1	6	82202
enum-heavy	fbs	encode	1	7	84284
enum-heavy	fbs	encode	1	8	84331
enum-heavy	fbs	encode	1	9	82998
enum-heavy	fbs	encode	2	1	82757
enum-heavy	fbs	encode	2	2	84536
enum-heavy	fbs	encode	2	3	83946
enum-heavy	fbs	encode	2	4	82713
enum-heavy	fbs	encode	2	5	83302
enum-heavy	fbs	encode	2	6	81652
enum-heavy	fbs	encode	2	7	83178
enum-heavy	fbs	encode	2	8	82906
enum-heavy	fbs	encode	2	9	83156
enum-heavy	fbs	decode	1	1	254786
enum-heavy	fbs	decode	1	2	261584
enum-heavy	fbs	decode	1	3	261743
enum-heavy	fbs	decode	1	4	262432
enum-heavy	fbs	decode	1	5	262038
enum-heavy	fbs	decode	1	6	259868
enum-heavy	fbs	decode	1	7	262583
enum-heavy	fbs	decode	1	8	265890
enum-heavy	fbs	decode	1	9	264374
enum-heavy	fbs	decode	2	1	249681
enum-heavy	fbs	decode	2	2	256736
enum-heavy	fbs	decode	2	3	254577
enum-heavy	fbs	decode	2	4	256816
enum-heavy	fbs	decode	2	5	255754
enum-heavy	fbs	decode	2	6	255386
enum-heavy	fbs	decode	2	7	252222
enum-heavy	fbs	decode	2	8	255309
enum-heavy	fbs	decode	2	9	253366
enum-heavy	serio	encode	1	1	41554
enum-heavy	serio	encode	1	2	41404
enum-heavy	serio	encode	1	3	41526
enum-heavy	serio	encode	1	4	41330
enum-heavy	serio	encode	1	5	41354
enum-heavy	serio	encode	1	6	41684
enum-heavy	serio	encode	1	7	41621
enum-heavy	serio	encode	1	8	41661
enum-heavy	serio	encode	1	9	41736
enum-heavy	serio	encode	2	1	41307
enum-heavy	serio	encode	2	2	41383
enum-heavy	serio	encode	2	3	41527
enum-heavy	serio	encode	2	4	41352
enum-heavy	serio	encode	2	5	41439
enum-heavy	serio	encode	2	6	41563
enum-heavy	serio	encode	2	7	40967
enum-heavy	serio	encode	2	8	41104
enum-heavy	serio	encode	2	9	41285
enum-heavy	serio	decode	1	1	108880
enum-heavy	serio	decode	1	2	107201
enum-heavy	serio	decode	1	3	108408
enum-heavy	serio	decode	1	4	108320
enum-heavy	serio	decode	1	5	106845
enum-heavy	serio	decode	1	6	109964
enum-heavy	serio	decode	1	7	107716
enum-heavy	serio	decode	1	8	108218
enum-heavy	serio	decode	1	9	108639
enum-heavy	serio	decode	2	1	107498
enum-heavy	serio	decode	2	2	109812
enum-heavy	serio	decode	2	3	109168
enum-heavy	serio	decode	2	4	111014
enum-heavy	serio	decode	2	5	107451
enum-heavy	serio	decode	2	6	110037
enum-heavy	serio	decode	2	7	107983
enum-heavy	serio	decode	2	8	109946
enum-heavy	serio	decode	2	9	107704
tagged union	surge	encode	1	1	274206
tagged union	surge	encode	1	2	274375
tagged union	surge	encode	1	3	270279
tagged union	surge	encode	1	4	274670
tagged union	surge	encode	1	5	268221
tagged union	surge	encode	1	6	271884
tagged union	surge	encode	1	7	274867
tagged union	surge	encode	1	8	276177
tagged union	surge	encode	1	9	272379
tagged union	surge	encode	2	1	256943
tagged union	surge	encode	2	2	252392
tagged union	surge	encode	2	3	244739
tagged union	surge	encode	2	4	251148
tagged union	surge	encode	2	5	259231
tagged union	surge	encode	2	6	252139
tagged union	surge	encode	2	7	250853
tagged union	surge	encode	2	8	252787
tagged union	surge	encode	2	9	249423
tagged union	surge	decode	1	1	80037
tagged union	surge	decode	1	2	82706
tagged union	surge	decode	1	3	81987
tagged union	surge	decode	1	4	77683
tagged union	surge	decode	1	5	78474
tagged union	surge	decode	1	6	80884
tagged union	surge	decode	1	7	72034
tagged union	surge	decode	1	8	67975
tagged union	surge	decode	1	9	76073
tagged union	surge	decode	2	1	78988
tagged union	surge	decode	2	2	74521
tagged union	surge	decode	2	3	74003
tagged union	surge	decode	2	4	76066
tagged union	surge	decode	2	5	71109
tagged union	surge	decode	2	6	72083
tagged union	surge	decode	2	7	78596
tagged union	surge	decode	2	8	72419
tagged union	surge	decode	2	9	72064
tagged union	fbs	encode	1	1	88925
tagged union	fbs	encode	1	2	88178
tagged union	fbs	encode	1	3	88406
tagged union	fbs	encode	1	4	89562
tagged union	fbs	encode	1	5	87680
tagged union	fbs	encode	1	6	90093
tagged union	fbs	encode	1	7	87705
tagged union	fbs	encode	1	8	88500
tagged union	fbs	encode	1	9	87883
tagged union	fbs	encode	2	1	87213
tagged union	fbs	encode	2	2	89921
tagged union	fbs	encode	2	3	87817
tagged union	fbs	encode	2	4	88708
tagged union	fbs	encode	2	5	88308
tagged union	fbs	encode	2	6	87630
tagged union	fbs	encode	2	7	89041
tagged union	fbs	encode	2	8	87795
tagged union	fbs	encode	2	9	87635
tagged union	fbs	decode	1	1	44461
tagged union	fbs	decode	1	2	44380
tagged union	fbs	decode	1	3	44670
tagged union	fbs	decode	1	4	44998
tagged union	fbs	decode	1	5	43924
tagged union	fbs	decode	1	6	44459
tagged union	fbs	decode	1	7	42112
tagged union	fbs	decode	1	8	41519
tagged union	fbs	decode	1	9	43483
tagged union	fbs	decode	2	1	42272
tagged union	fbs	decode	2	2	43632
tagged union	fbs	decode	2	3	43311
tagged union	fbs	decode	2	4	43169
tagged union	fbs	decode	2	5	43979
tagged union	fbs	decode	2	6	42279
tagged union	fbs	decode	2	7	43232
tagged union	fbs	decode	2	8	42006
tagged union	fbs	decode	2	9	42196
tagged union	serio	encode	1	1	13291
tagged union	serio	encode	1	2	13203
tagged union	serio	encode	1	3	13377
tagged union	serio	encode	1	4	13455
tagged union	serio	encode	1	5	13505
tagged union	serio	encode	1	6	13292
tagged union	serio	encode	1	7	13452
tagged union	serio	encode	1	8	13507
tagged union	serio	encode	1	9	13544
tagged union	serio	encode	2	1	13380
tagged union	serio	encode	2	2	13234
tagged union	serio	encode	2	3	13359
tagged union	serio	encode	2	4	13338
tagged union	serio	encode	2	5	13252
tagged union	serio	encode	2	6	13379
tagged union	serio	encode	2	7	13316
tagged union	serio	encode	2	8	13178
tagged union	serio	encode	2	9	13332
tagged union	serio	decode	1	1	19801
tagged union	serio	decode	1	2	20031
tagged union	serio	decode	1	3	20231
tagged union	serio	decode	1	4	20274
tagged union	serio	decode	1	5	19843
tagged union	serio	decode	1	6	20250
tagged union	serio	decode	1	7	19423
tagged union	serio	decode	1	8	19832
tagged union	serio	decode	1	9	19883
tagged union	serio	decode	2	1	19655
tagged union	serio	decode	2	2	19578
tagged union	serio	decode	2	3	19127
tagged union	serio	decode	2	4	19253
tagged union	serio	decode	2	5	20182
tagged union	serio	decode	2	6	19682
tagged union	serio	decode	2	7	19600
tagged union	serio	decode	2	8	19948
tagged union	serio	decode	2	9	19534
tagged union	blink	encode	1	1	144590
tagged union	blink	encode	1	2	140906
tagged union	blink	encode	1	3	143383
tagged union	blink	encode	1	4	142118
tagged union	blink	encode	1	5	148010
tagged union	blink	encode	1	6	145988
tagged union	blink	encode	1	7	137302
tagged union	blink	encode	1	8	143253
tagged union	blink	encode	1	9	145576
tagged union	blink	encode	2	1	131041
tagged union	blink	encode	2	2	126106
tagged union	blink	encode	2	3	134949
tagged union	blink	encode	2	4	130066
tagged union	blink	encode	2	5	129434
tagged union	blink	encode	2	6	130943
tagged union	blink	encode	2	7	130027
tagged union	blink	encode	2	8	123717
tagged union	blink	encode	2	9	120832
tagged union	blink	decode	1	1	54995
tagged union	blink	decode	1	2	53731
tagged union	blink	decode	1	3	54589
tagged union	blink	decode	1	4	54569
tagged union	blink	decode	1	5	54978
tagged union	blink	decode	1	6	52011
tagged union	blink	decode	1	7	52209
tagged union	blink	decode	1	8	53367
tagged union	blink	decode	1	9	54980
tagged union	blink	decode	2	1	53038
tagged union	blink	decode	2	2	53841
tagged union	blink	decode	2	3	54223
tagged union	blink	decode	2	4	53267
tagged union	blink	decode	2	5	54401
tagged union	blink	decode	2	6	52417
tagged union	blink	decode	2	7	51209
tagged union	blink	decode	2	8	53744
tagged union	blink	decode	2	9	52716
guarded union	surge	encode	1	1	394183
guarded union	surge	encode	1	2	397024
guarded union	surge	encode	1	3	393953
guarded union	surge	encode	1	4	397066
guarded union	surge	encode	1	5	389261
guarded union	surge	encode	1	6	393752
guarded union	surge	encode	1	7	391228
guarded union	surge	encode	1	8	393999
guarded union	surge	encode	1	9	390711
guarded union	surge	encode	2	1	383839
guarded union	surge	encode	2	2	388708
guarded union	surge	encode	2	3	392482
guarded union	surge	encode	2	4	389926
guarded union	surge	encode	2	5	391046
guarded union	surge	encode	2	6	391321
guarded union	surge	encode	2	7	388389
guarded union	surge	encode	2	8	413386
guarded union	surge	encode	2	9	403044
guarded union	surge	decode	1	1	257659
guarded union	surge	decode	1	2	260333
guarded union	surge	decode	1	3	261035
guarded union	surge	decode	1	4	262691
guarded union	surge	decode	1	5	261899
guarded union	surge	decode	1	6	265030
guarded union	surge	decode	1	7	269334
guarded union	surge	decode	1	8	269257
guarded union	surge	decode	1	9	261596
guarded union	surge	decode	2	1	251536
guarded union	surge	decode	2	2	257981
guarded union	surge	decode	2	3	254112
guarded union	surge	decode	2	4	257863
guarded union	surge	decode	2	5	255751
guarded union	surge	decode	2	6	257498
guarded union	surge	decode	2	7	259240
guarded union	surge	decode	2	8	256688
guarded union	surge	decode	2	9	254899
guarded union	fbs	encode	1	1	73578
guarded union	fbs	encode	1	2	75146
guarded union	fbs	encode	1	3	74690
guarded union	fbs	encode	1	4	74479
guarded union	fbs	encode	1	5	74837
guarded union	fbs	encode	1	6	74257
guarded union	fbs	encode	1	7	74180
guarded union	fbs	encode	1	8	74161
guarded union	fbs	encode	1	9	75504
guarded union	fbs	encode	2	1	73068
guarded union	fbs	encode	2	2	73629
guarded union	fbs	encode	2	3	72750
guarded union	fbs	encode	2	4	73908
guarded union	fbs	encode	2	5	72998
guarded union	fbs	encode	2	6	73861
guarded union	fbs	encode	2	7	73916
guarded union	fbs	encode	2	8	73826
guarded union	fbs	encode	2	9	75244
guarded union	fbs	decode	1	1	154720
guarded union	fbs	decode	1	2	157900
guarded union	fbs	decode	1	3	159721
guarded union	fbs	decode	1	4	158021
guarded union	fbs	decode	1	5	159196
guarded union	fbs	decode	1	6	157463
guarded union	fbs	decode	1	7	157906
guarded union	fbs	decode	1	8	156484
guarded union	fbs	decode	1	9	156044
guarded union	fbs	decode	2	1	153292
guarded union	fbs	decode	2	2	155182
guarded union	fbs	decode	2	3	153317
guarded union	fbs	decode	2	4	156037
guarded union	fbs	decode	2	5	154687
guarded union	fbs	decode	2	6	157031
guarded union	fbs	decode	2	7	151442
guarded union	fbs	decode	2	8	152971
guarded union	fbs	decode	2	9	152618
guarded union	serio	encode	1	1	19912
guarded union	serio	encode	1	2	19982
guarded union	serio	encode	1	3	20157
guarded union	serio	encode	1	4	19997
guarded union	serio	encode	1	5	19948
guarded union	serio	encode	1	6	20066
guarded union	serio	encode	1	7	19976
guarded union	serio	encode	1	8	19985
guarded union	serio	encode	1	9	20082
guarded union	serio	encode	2	1	20042
guarded union	serio	encode	2	2	19848
guarded union	serio	encode	2	3	20178
guarded union	serio	encode	2	4	20073
guarded union	serio	encode	2	5	19905
guarded union	serio	encode	2	6	20268
guarded union	serio	encode	2	7	20265
guarded union	serio	encode	2	8	20180
guarded union	serio	encode	2	9	20213
guarded union	serio	decode	1	1	46690
guarded union	serio	decode	1	2	46236
guarded union	serio	decode	1	3	46350
guarded union	serio	decode	1	4	46733
guarded union	serio	decode	1	5	46379
guarded union	serio	decode	1	6	46955
guarded union	serio	decode	1	7	46793
guarded union	serio	decode	1	8	46837
guarded union	serio	decode	1	9	47096
guarded union	serio	decode	2	1	45720
guarded union	serio	decode	2	2	46409
guarded union	serio	decode	2	3	46233
guarded union	serio	decode	2	4	46345
guarded union	serio	decode	2	5	45528
guarded union	serio	decode	2	6	45545
guarded union	serio	decode	2	7	46896
guarded union	serio	decode	2	8	46943
guarded union	serio	decode	2	9	46667
toggles (unpacked)	surge	encode	1	1	2238347
toggles (unpacked)	surge	encode	1	2	2185970
toggles (unpacked)	surge	encode	1	3	2257762
toggles (unpacked)	surge	encode	1	4	2243254
toggles (unpacked)	surge	encode	1	5	2218439
toggles (unpacked)	surge	encode	1	6	2201207
toggles (unpacked)	surge	encode	1	7	2243920
toggles (unpacked)	surge	encode	1	8	2260262
toggles (unpacked)	surge	encode	1	9	2245462
toggles (unpacked)	surge	encode	2	1	2026221
toggles (unpacked)	surge	encode	2	2	2058143
toggles (unpacked)	surge	encode	2	3	2129484
toggles (unpacked)	surge	encode	2	4	2092270
toggles (unpacked)	surge	encode	2	5	2033493
toggles (unpacked)	surge	encode	2	6	2135826
toggles (unpacked)	surge	encode	2	7	2081944
toggles (unpacked)	surge	encode	2	8	1856876
toggles (unpacked)	surge	encode	2	9	2117371
